(3506,217,502,514,518,522)
(3507,217,515,519,523,511)
(4017,217,522,518,505,515)
(4018,217,511,523,519,515)
(4019,217,522,508,519,515)
(7610,218,503,502,501,513)
(7611,218,516,506,505,504)
(7612,218,503,515,505,504)
(8122,218,504,505,506,516)
(8123,218,513,501,502,503)
(8124,218,504,514,502,503)
(3508,218,515,519,508,522)
(3509,218,502,514,518,522)
(3510,218,515,519,523,511)
(4020,218,522,518,505,515)
(4021,218,511,523,519,515)
(4022,219,522,518,505,515)
(7613,220,503,502,501,513)
(7614,220,516,506,505,504)
(7615,220,503,515,505,504)
(8125,220,504,505,506,516)
(8126,220,513,501,502,503)
(8127,220,504,514,502,503)
(3511,220,515,519,508,522)
(3512,220,502,514,518,522)
(3513,220,515,519,523,511)
(4023,220,522,518,505,515)
(4024,220,511,523,519,515)
(4025,220,522,508,519,515)
(7616,221,503,502,501,513)
(7617,221,516,506,505,504)
(7618,221,503,515,505,504)
(8128,221,504,505,506,516)
(8129,221,513,501,502,503)
(8130,221,504,514,502,503)
(3514,221,515,519,508,522)
(3515,221,502,514,518,522)
(3516,221,515,519,523,511)
(4026,221,522,518,505,515)
(4027,221,511,523,519,515)
(4028,221,522,508,519,515)
(7619,222,503,502,501,513)
(7620,222,516,506,505,504)
(7621,222,503,515,505,504)
(8131,222,504,505,506,516)
(8132,222,513,501,502,503)
(8133,223,504,505,506,516)
(3517,223,515,519,508,522)
(3518,223,502,514,518,522)
(3519,223,515,519,523,511)
(4029,223,522,518,514,502)
(4030,223,511,523,519,515)
(4031,223,522,508,519,515)
(7622,224,503,502,501,513)
(7623,224,516,506,505,504)
(7624,224,503,515,505,504)
(8134,224,504,505,506,516)
(8135,224,513,501,502,503)
(8136,224,504,514,502,503)
(3520,224,515,519,508,522)
(3521,224,502,514,518,522)
(3522,224,515,519,523,511)
(4032,224,522,518,505,515)
(4033,224,511,523,519,515)
(4034,224,522,508,519,515)
(7625,225,503,502,501,513)
(7626,225,516,506,505,504)
(7627,225,503,515,505,504)
(8137,225,504,505,506,516)
(8138,225,513,501,502,503)
(8139,225,504,514,502,503)
(3523,225,515,519,508,522)
(3524,225,502,514,518,522)
(3525,225,515,519,523,511)
(4035,225,522,518,505,515)
(4036,225,511,523,519,515)
(4037,226,522,518,505,515)
(7628,227,503,502,501,513)
(7629,227,516,506,505,504)
(7630,227,503,515,505,504)
(8140,227,504,505,506,516)
(8141,227,513,501,502,503)
(8142,227,504,514,502,503)
(3526,227,515,519,508,522)
(3527,227,502,514,518,522)
(3528,227,515,519,523,511)
(4038,227,522,518,505,515)
(4039,227,511,523,519,515)
(4040,227,522,508,519,515)
(7631,228,503,502,501,513)
(7632,228,516,506,505,504)
(7633,228,503,515,505,504)
(8143,228,504,505,506,516)
(8144,228,513,501,502,503)
(8145,228,504,514,502,503)
(3529,228,515,519,508,522)
(3530,228,502,514,518,522)
(3531,228,515,519,523,511)
(4041,228,522,518,505,515)
(4042,228,511,523,519,515)
(4043,228,522,508,519,515)
(7634,229,503,502,501,513)
(7635,229,516,506,505,504)
(7636,229,503,515,505,504)
(8146,229,504,505,506,516)
(8147,229,513,501,502,503)
(8148,230,504,505,506,516)
(3532,230,515,519,508,522)
(3533,230,502,514,518,522)
(3534,230,515,519,523,511)
(4044,230,522,518,514,502)
(4045,230,511,523,519,515)
(4046,230,522,508,519,515)
(7637,231,503,502,501,513)
(7638,231,516,506,505,504)
(7639,231,503,515,505,504)
(8149,231,504,505,506,516)
(8150,231,513,501,502,503)
(8151,231,504,514,502,503)
(3535,231,515,519,508,522)
(3536,231,502,514,518,522)
(3537,231,515,519,523,511)
(4047,231,522,518,505,515)
(4048,231,511,523,519,515)
(4049,231,522,508,519,515)
(7640,232,503,502,501,513)
(7641,232,516,506,505,504)
(7642,232,503,515,505,504)
(8152,232,504,505,506,516)
(8153,232,513,501,502,503)
(8154,232,504,514,502,503)
(3538,232,515,519,508,522)
(3539,232,502,514,518,522)
(3540,232,515,519,523,511)
(4050,232,522,518,505,515)
(4051,232,511,523,519,515)
(4052,233,522,518,505,515)
(7643,234,503,502,501,513)
(7644,234,516,506,505,504)
(7645,234,503,515,505,504)
(8155,234,504,505,506,516)
(8156,234,513,501,502,503)
(8157,234,504,514,502,503)
(3541,234,515,519,508,522)
(3542,234,502,514,518,522)
(3543,234,515,519,523,511)
(4053,234,522,518,505,515)
(4054,234,511,523,519,515)
(4055,234,522,508,519,515)
(7646,235,503,502,501,513)
(7647,235,516,506,505,504)
(7648,235,503,515,505,504)
(8158,235,504,505,506,516)
(8159,235,513,501,502,503)
(8160,235,504,514,502,503)
(3544,235,515,519,508,522)
(3545,235,502,514,518,522)
(3546,235,515,519,523,511)
(4056,235,522,518,505,515)
(4057,235,511,523,519,515)
(4058,235,522,508,519,515)
(7649,236,503,502,501,513)
(7650,236,516,506,505,504)
(7651,236,503,515,505,504)
(8161,236,504,505,506,516)
(8162,236,513,501,502,503)
(8163,237,504,505,506,516)
(3547,237,515,519,508,522)
(3548,237,502,514,518,522)
(3549,237,515,519,523,511)
(4059,237,522,518,514,502)
(4060,237,511,523,519,515)
(4061,237,522,508,519,515)
(7652,238,503,502,501,513)
(7653,238,516,506,505,504)
(7654,238,503,515,505,504)
(8164,238,504,505,506,516)
(8165,238,513,501,502,503)
(8166,238,504,514,502,503)
(3550,238,515,519,508,522)
(3551,238,502,514,518,522)
(3552,238,515,519,523,511)
(4062,238,522,518,505,515)
(4063,238,511,523,519,515)
(4064,238,522,508,519,515)
(7655,239,503,502,501,513)
(7656,239,516,506,505,504)
(8167,239,504,505,506,516)
(8168,239,513,501,502,503)
(3553,239,515,519,508,522)
(3554,239,502,514,518,522)
(3555,239,515,519,523,511)
(4065,239,522,518,514,502)
(4066,239,511,523,519,515)
(4067,239,522,508,519,515)
(3556,240,515,519,508,522)
(3557,241,515,519,508,522)
(3558,241,502,514,518,522)
(4068,241,522,518,505,515)
(4069,241,511,523,519,515)
(4070,241,522,518,514,502)
(3559,242,515,519,508,522)
(3560,242,502,514,518,522)
(4071,242,522,518,505,515)
(4072,242,511,523,519,515)
(1001,69,513,517,507,508,509,524)
(1002,69,501,502,503,516,520,524)
(1003,69,513,517,521,510,511,512)
(1513,69,512,523,519,505,504,513)
(1514,69,524,509,508,507,517,513)
(1515,69,524,520,506,505,504,513)
(1004,70,513,517,507,508,509,524)
(1005,70,501,514,518,522,511,512)
(1006,70,513,517,521,510,511,512)
(1516,70,512,511,510,521,517,513)
(1517,70,524,509,508,507,517,513)
(1518,70,524,520,516,503,502,501)
(1007,71,513,517,507,508,509,524)
(1008,71,501,514,518,522,511,512)
(1009,71,513,517,521,510,511,512)
(1519,71,512,511,510,521,517,513)
(1520,71,524,509,508,507,517,513)
(1521,71,524,520,516,503,502,501)
(1010,72,501,514,518,508,509,524)
(1011,72,513,517,521,510,511,512)
(1012,72,501,502,515,519,509,524)
(1522,73,512,511,510,521,517,513)
(1523,73,524,509,508,507,517,513)
(1524,73,524,520,516,503,502,501)
(1013,74,513,517,507,508,509,524)
(1014,74,501,514,518,522,511,512)
(1015,74,513,517,521,510,511,512)
(1525,74,512,511,510,521,517,513)
(1526,74,524,509,508,507,517,513)
(1527,74,524,520,516,503,502,501)
(1016,75,501,514,518,508,509,524)
(1017,75,513,517,521,510,511,512)
(1018,75,501,514,518,522,511,512)
(1528,75,512,523,519,505,514,501)
(1529,75,524,509,508,518,504,513)
(1530,75,512,511,522,507,517,513)
(1019,76,513,517,507,508,509,524)
(1020,76,501,502,503,516,520,524)
(1021,76,513,517,521,510,511,512)
(1531,76,512,523,519,505,504,513)
(1532,76,524,509,508,507,517,513)
(1533,76,524,520,506,505,504,513)
(1022,77,513,517,507,508,509,524)
(1023,77,501,514,518,522,511,512)
(1024,77,513,517,521,510,511,512)
(1534,77,512,511,510,521,517,513)
(1535,77,524,509,508,507,517,513)
(1536,77,524,520,516,503,502,501)
(1025,78,513,517,507,508,509,524)
(1026,78,501,514,518,522,511,512)
(1027,78,513,517,521,510,511,512)
(1537,79,512,523,519,505,504,513)
(1538,79,524,520,516,503,502,501)
(1539,79,512,511,522,507,517,513)
(1028,80,513,517,507,508,509,524)
(1029,80,501,514,518,522,511,512)
(1030,80,513,517,521,510,511,512)
(1540,80,512,511,510,521,517,513)
(1541,80,524,509,508,507,517,513)
(1542,80,524,520,516,503,502,501)
(1031,81,513,517,507,508,509,524)
(1032,81,501,514,518,522,511,512)
(1033,81,513,517,521,510,511,512)
(1543,81,512,511,510,521,517,513)
(1544,81,524,509,508,507,517,513)
(1545,81,524,520,516,503,502,501)
(1034,82,501,514,518,508,509,524)
(1035,82,513,517,521,510,511,512)
(1036,82,501,514,518,522,511,512)
(1546,82,512,523,519,505,514,501)
(1547,82,524,509,508,518,504,513)
(1548,82,512,511,522,507,517,513)
(1037,83,513,517,507,508,509,524)
(1038,83,501,502,503,516,520,524)
(1039,83,513,517,521,510,511,512)
(1549,83,512,523,519,505,504,513)
(1550,83,524,509,508,507,517,513)
(1551,83,524,520,506,505,504,513)
(1040,84,513,517,507,508,509,524)
(1041,84,501,514,518,522,511,512)
(1042,84,513,517,521,510,511,512)
(1552,85,512,511,510,521,517,513)
(1553,85,524,509,508,507,517,513)
(1554,85,524,520,516,503,502,501)
(1043,86,501,514,518,508,509,524)
(1044,86,513,517,521,510,511,512)
(1045,86,501,502,515,519,509,524)
(1555,86,512,523,519,505,504,513)
(1556,86,524,520,516,503,502,501)
(1557,86,512,511,522,507,517,513)
(1046,87,513,517,507,508,509,524)
(1047,87,501,514,518,522,511,512)
(1048,87,513,517,521,510,511,512)
(1558,87,512,511,510,521,517,513)
(1559,87,524,509,508,507,517,513)
(1560,87,524,520,516,503,502,501)
(1049,88,513,517,507,508,509,524)
(1050,88,501,514,518,522,511,512)
(1051,88,513,517,521,510,511,512)
(1561,88,512,511,510,521,517,513)
(1562,88,524,509,508,507,517,513)
(1563,88,524,520,516,503,502,501)
(1052,89,501,514,518,508,509,524)
(1053,89,513,517,521,510,511,512)
(1054,89,501,514,518,522,511,512)
(1564,89,512,523,519,505,514,501)
(1565,89,524,509,508,518,504,513)
(1566,89,512,511,522,507,517,513)
(1055,90,513,517,507,508,509,524)
(1056,90,501,502,503,516,520,524)
(1057,90,513,517,521,510,511,512)
(1567,91,512,511,510,521,517,513)
(1568,91,524,509,508,507,517,513)
(1569,91,524,520,516,503,502,501)
(1058,92,513,517,507,508,509,524)
(1059,92,501,514,518,522,511,512)
(1060,92,513,517,521,510,511,512)
(1570,92,512,511,510,521,517,513)
(1571,92,524,509,508,507,517,513)
(1572,92,524,520,516,503,502,501)
(1061,93,501,514,518,508,509,524)
(1062,93,513,517,521,510,511,512)
(1063,93,501,502,515,519,509,524)
(1573,93,512,523,519,505,504,513)
(1574,93,524,520,516,503,502,501)
(1575,93,512,511,522,507,517,513)
(1064,94,513,517,507,508,509,524)
(1065,94,501,514,518,522,511,512)
(1066,94,513,517,521,510,511,512)
(1576,94,512,511,510,521,517,513)
(1577,94,524,509,508,507,517,513)
(1578,94,524,520,516,503,502,501)
(1067,95,513,517,507,508,509,524)
(1068,95,501,514,518,522,511,512)
(1069,95,513,517,521,510,511,512)
(1579,95,512,511,510,521,517,513)
(1580,95,524,509,508,507,517,513)
(1581,95,524,520,516,503,502,501)
(1070,96,501,514,518,508,509,524)
(1071,96,513,517,521,510,511,512)
(1072,96,501,514,518,522,511,512)
(1582,97,512,523,519,505,504,513)
(1583,97,524,509,508,507,517,513)
(1584,97,524,520,506,505,504,513)
(1073,98,513,517,507,508,509,524)
(1074,98,501,514,518,522,511,512)
(1075,98,513,517,521,510,511,512)
(1585,98,512,511,510,521,517,513)
(1586,98,524,509,508,507,517,513)
(1587,98,524,520,516,503,502,501)
(1076,99,513,517,507,508,509,524)
(1077,99,501,514,518,522,511,512)
(1078,99,513,517,521,510,511,512)
(1588,99,512,511,510,521,517,513)
(1589,99,524,509,508,507,517,513)
(1590,99,524,520,516,503,502,501)
(1079,100,501,514,518,508,509,524)
(1080,100,513,517,521,510,511,512)
(1081,100,501,502,515,519,509,524)
(1591,100,512,523,519,505,504,513)
(1592,100,524,520,516,503,502,501)
(1593,100,512,511,522,507,517,513)
(1082,101,513,517,507,508,509,524)
(1083,101,501,514,518,522,511,512)
(1084,101,513,517,521,510,511,512)
(1594,101,512,511,510,521,517,513)
(1595,101,524,509,508,507,517,513)
(1596,101,524,520,516,503,502,501)
(1085,102,513,517,507,508,509,524)
(1086,102,501,514,518,522,511,512)
(1087,102,513,517,521,510,511,512)
(1597,103,512,523,519,505,514,501)
(1598,103,524,509,508,518,504,513)
(1599,103,512,511,522,507,517,513)
(1088,104,513,517,507,508,509,524)
(1089,104,501,502,503,516,520,524)
(1090,104,513,517,521,510,511,512)
(1600,104,512,523,519,505,504,513)
(1601,104,524,509,508,507,517,513)
(1602,104,524,520,506,505,504,513)
(1091,105,513,517,507,508,509,524)
(1092,105,501,514,518,522,511,512)
(1093,105,513,517,521,510,511,512)
(1603,105,512,511,510,521,517,513)
(1604,105,524,509,508,507,517,513)
(1605,105,524,520,516,503,502,501)
(1094,106,513,517,507,508,509,524)
(1095,106,501,514,518,522,511,512)
(1096,106,513,517,521,510,511,512)
(1606,106,512,511,510,521,517,513)
(1607,106,524,509,508,507,517,513)
(1608,106,524,520,516,503,502,501)
(1097,107,501,514,518,508,509,524)
(1098,107,513,517,521,510,511,512)
(1099,107,501,502,515,519,509,524)
(1609,107,512,523,519,505,504,513)
(1610,107,524,520,516,503,502,501)
(1611,107,512,511,522,507,517,513)
(1100,108,513,517,507,508,509,524)
(1101,108,501,514,518,522,511,512)
(1102,108,513,517,521,510,511,512)
(1612,109,512,511,510,521,517,513)
(1613,109,524,509,508,507,517,513)
(1614,109,524,520,516,503,502,501)
(1103,110,501,514,518,508,509,524)
(1104,110,513,517,521,510,511,512)
(1105,110,501,514,518,522,511,512)
(1615,110,512,523,519,505,514,501)
(1616,110,524,509,508,518,504,513)
(1617,110,512,511,522,507,517,513)
(1106,111,513,517,507,508,509,524)
(1107,111,501,502,503,516,520,524)
(1108,111,513,517,521,510,511,512)
(1618,111,512,523,519,505,504,513)
(1619,111,524,509,508,507,517,513)
(1620,111,524,520,506,505,504,513)
(1109,112,513,517,507,508,509,524)
(1110,112,501,514,518,522,511,512)
(1111,112,513,517,521,510,511,512)
(1621,112,512,511,510,521,517,513)
(1622,112,524,509,508,507,517,513)
(1623,112,524,520,516,503,502,501)
(1112,113,513,517,507,508,509,524)
(1113,113,501,514,518,522,511,512)
(1114,113,513,517,521,510,511,512)
(1624,113,512,511,510,521,517,513)
(1625,113,524,509,508,507,517,513)
(1626,113,524,520,516,503,502,501)
(1115,114,501,514,518,508,509,524)
(1116,114,513,517,521,510,511,512)
(1117,114,501,502,515,519,509,524)
(1627,115,512,511,510,521,517,513)
(1628,115,524,509,508,507,517,513)
(1629,115,524,520,516,503,502,501)
(1118,116,513,517,507,508,509,524)
(1119,116,501,514,518,522,511,512)
(1120,116,513,517,521,510,511,512)
(1630,116,512,511,510,521,517,513)
(1631,116,524,509,508,507,517,513)
(1632,116,524,520,516,503,502,501)
(1121,117,501,514,518,508,509,524)
(1122,117,513,517,521,510,511,512)
(1123,117,501,514,518,522,511,512)
(1633,117,512,523,519,505,514,501)
(1634,117,524,509,508,518,504,513)
(1635,117,512,511,522,507,517,513)
(1124,118,513,517,507,508,509,524)
(1125,118,501,502,503,516,520,524)
(1126,118,513,517,521,510,511,512)
(1636,118,512,523,519,505,504,513)
(1637,118,524,509,508,507,517,513)
(1638,118,524,520,506,505,504,513)
(1127,119,513,517,507,508,509,524)
(1128,119,501,514,518,522,511,512)
(1129,119,513,517,521,510,511,512)
(1639,119,512,511,510,521,517,513)
(1640,119,524,509,508,507,517,513)
(1641,119,524,520,516,503,502,501)
(1130,120,513,517,507,508,509,524)
(1131,120,501,514,518,522,511,512)
(1132,120,513,517,521,510,511,512)
(1642,121,512,523,519,505,504,513)
(1643,121,524,520,516,503,502,501)
(1644,121,512,511,522,507,517,513)
(1133,122,513,517,507,508,509,524)
(1134,122,501,514,518,522,511,512)
(1135,122,513,517,521,510,511,512)
(1645,122,512,511,510,521,517,513)
(1646,122,524,509,508,507,517,513)
(1647,122,524,520,516,503,502,501)
(1136,123,513,517,507,508,509,524)
(1137,123,501,514,518,522,511,512)
(1138,123,513,517,521,510,511,512)
(1648,123,512,511,510,521,517,513)
(1649,123,524,509,508,507,517,513)
(1650,123,524,520,516,503,502,501)
(1139,124,501,514,518,508,509,524)
(1140,124,513,517,521,510,511,512)
(1141,124,501,514,518,522,511,512)
(1651,124,512,523,519,505,514,501)
(1652,124,524,509,508,518,504,513)
(1653,124,512,511,522,507,517,513)
(1142,125,513,517,507,508,509,524)
(1143,125,501,502,503,516,520,524)
(1144,125,513,517,521,510,511,512)
(1654,125,512,523,519,505,504,513)
(1655,125,524,509,508,507,517,513)
(1656,125,524,520,506,505,504,513)
(1145,126,513,517,507,508,509,524)
(1146,126,501,514,518,522,511,512)
(1147,126,513,517,521,510,511,512)
(1657,127,512,511,510,521,517,513)
(1658,127,524,509,508,507,517,513)
(1659,127,524,520,516,503,502,501)
(1148,128,501,514,518,508,509,524)
(1149,128,513,517,521,510,511,512)
(1150,128,501,502,515,519,509,524)
(1660,128,512,523,519,505,504,513)
(1661,128,524,520,516,503,502,501)
(1662,128,512,511,522,507,517,513)
(1151,129,513,517,507,508,509,524)
(1152,129,501,514,518,522,511,512)
(1153,129,513,517,521,510,511,512)
(1663,129,512,511,510,521,517,513)
(1664,129,524,509,508,507,517,513)
(1665,129,524,520,516,503,502,501)
(1154,130,513,517,507,508,509,524)
(1155,130,501,514,518,522,511,512)
(1156,130,513,517,521,510,511,512)
(1666,130,512,511,510,521,517,513)
(1667,130,524,509,508,507,517,513)
(1668,130,524,520,516,503,502,501)
(1157,131,501,514,518,508,509,524)
(1158,131,513,517,521,510,511,512)
(1159,131,501,514,518,522,511,512)
(1669,131,512,523,519,505,514,501)
(1670,131,524,509,508,518,504,513)
(1671,131,512,511,522,507,517,513)
(1160,132,513,517,507,508,509,524)
(1161,132,501,502,503,516,520,524)
(1162,132,513,517,521,510,511,512)
(1672,133,512,511,510,521,517,513)
(1673,133,524,509,508,507,517,513)
(1674,133,524,520,516,503,502,501)
(1163,134,513,517,507,508,509,524)
(1164,134,501,514,518,522,511,512)
(1165,134,513,517,521,510,511,512)
(1675,134,512,511,510,521,517,513)
(1676,134,524,509,508,507,517,513)
(1677,134,524,520,516,503,502,501)
(1166,135,501,514,518,508,509,524)
(1167,135,513,517,521,510,511,512)
(1168,135,501,502,515,519,509,524)
(1678,135,512,523,519,505,504,513)
(1679,135,524,520,516,503,502,501)
(1680,135,512,511,522,507,517,513)
(1169,136,513,517,507,508,509,524)
(1170,136,501,514,518,522,511,512)
(1171,136,513,517,521,510,511,512)
(1681,136,512,511,510,521,517,513)
(1682,136,524,509,508,507,517,513)
(1683,136,524,520,516,503,502,501)
(1172,137,513,517,507,508,509,524)
(1173,137,501,514,518,522,511,512)
(1174,137,513,517,521,510,511,512)
(1684,137,512,511,510,521,517,513)
(1685,137,524,509,508,507,517,513)
(1686,137,524,520,516,503,502,501)
(1175,138,501,514,518,508,509,524)
(1176,138,513,517,521,510,511,512)
(1177,138,501,514,518,522,511,512)
(1687,139,512,523,519,505,504,513)
(1688,139,524,509,508,507,517,513)
(1689,139,524,520,506,505,504,513)
(1178,140,513,517,507,508,509,524)
(1179,140,501,514,518,522,511,512)
(1180,140,513,517,521,510,511,512)
(1690,140,512,511,510,521,517,513)
(1691,140,524,509,508,507,517,513)
(1692,140,524,520,516,503,502,501)
(1181,141,513,517,507,508,509,524)
(1182,141,501,514,518,522,511,512)
(1183,141,513,517,521,510,511,512)
(1693,141,512,511,510,521,517,513)
(1694,141,524,509,508,507,517,513)
(1695,141,524,520,516,503,502,501)
(1184,142,501,514,518,508,509,524)
(1185,142,513,517,521,510,511,512)
(1186,142,501,502,515,519,509,524)
(1696,142,512,523,519,505,504,513)
(1697,142,524,520,516,503,502,501)
(1698,142,512,511,522,507,517,513)
(1187,143,513,517,507,508,509,524)
(1188,143,501,514,518,522,511,512)
(1189,143,513,517,521,510,511,512)
(1699,143,512,511,510,521,517,513)
(1700,143,524,509,508,507,517,513)
(1701,143,524,520,516,503,502,501)
(1190,144,513,517,507,508,509,524)
(1191,144,501,514,518,522,511,512)
(1192,144,513,517,521,510,511,512)
(1702,145,512,523,519,505,514,501)
(1703,145,524,509,508,518,504,513)
(1704,145,512,511,522,507,517,513)
(1193,146,513,517,507,508,509,524)
(1194,146,501,502,503,516,520,524)
(1195,146,513,517,521,510,511,512)
(1705,146,512,523,519,505,504,513)
(1706,146,524,509,508,507,517,513)
(1707,146,524,520,506,505,504,513)
(1196,147,513,517,507,508,509,524)
(1197,147,501,514,518,522,511,512)
(1198,147,513,517,521,510,511,512)
(1708,147,512,511,510,521,517,513)
(1709,147,524,509,508,507,517,513)
(1710,147,524,520,516,503,502,501)
(1199,148,513,517,507,508,509,524)
(1200,148,501,514,518,522,511,512)
(1201,148,513,517,521,510,511,512)
(1711,148,512,511,510,521,517,513)
(1712,148,524,509,508,507,517,513)
(1713,148,524,520,516,503,502,501)
(1202,149,501,514,518,508,509,524)
(1203,149,513,517,521,510,511,512)
(1204,149,501,502,515,519,509,524)
(1714,149,512,523,519,505,504,513)
(1715,149,524,520,516,503,502,501)
(1716,149,512,511,522,507,517,513)
(1205,150,513,517,507,508,509,524)
(1206,150,501,514,518,522,511,512)
(1207,150,513,517,521,510,511,512)
(1717,151,512,511,510,521,517,513)
(1718,151,524,509,508,507,517,513)
(1719,151,524,520,516,503,502,501)
(1208,152,501,514,518,508,509,524)
(1209,152,513,517,521,510,511,512)
(1210,152,501,514,518,522,511,512)
(1720,152,512,523,519,505,514,501)
(1721,152,524,509,508,518,504,513)
(1722,152,512,511,522,507,517,513)
(1211,153,513,517,507,508,509,524)
(1212,153,501,502,503,516,520,524)
(1213,153,513,517,521,510,511,512)
(1723,153,512,523,519,505,504,513)
(1724,153,524,509,508,507,517,513)
(1725,153,524,520,506,505,504,513)
(1214,154,513,517,507,508,509,524)
(1215,154,501,514,518,522,511,512)
(1216,154,513,517,521,510,511,512)
(1726,154,512,511,510,521,517,513)
(1727,154,524,509,508,507,517,513)
(1728,154,524,520,516,503,502,501)
(1217,155,513,517,507,508,509,524)
(1218,155,501,514,518,522,511,512)
(1219,155,513,517,521,510,511,512)
(1729,155,512,511,510,521,517,513)
(1730,155,524,509,508,507,517,513)
(1731,155,524,520,516,503,502,501)
(1220,156,501,514,518,508,509,524)
(1221,156,513,517,521,510,511,512)
(1222,156,501,502,515,519,509,524)
(1732,157,512,511,510,521,517,513)
(1733,157,524,509,508,507,517,513)
(1734,157,524,520,516,503,502,501)
(1223,158,513,517,507,508,509,524)
(1224,158,501,514,518,522,511,512)
(1225,158,513,517,521,510,511,512)
(1735,158,512,511,510,521,517,513)
(1736,158,524,509,508,507,517,513)
(1737,158,524,520,516,503,502,501)
(1226,159,501,514,518,508,509,524)
(1227,159,513,517,521,510,511,512)
(1228,159,501,514,518,522,511,512)
(1738,159,512,523,519,505,514,501)
(1739,159,524,509,508,518,504,513)
(1740,159,512,511,522,507,517,513)
(1229,160,513,517,507,508,509,524)
(1230,160,501,502,503,516,520,524)
(1231,160,513,517,521,510,511,512)
(1741,160,512,523,519,505,504,513)
(1742,160,524,509,508,507,517,513)
(1743,160,524,520,506,505,504,513)
(1232,161,513,517,507,508,509,524)
(1233,161,501,514,518,522,511,512)
(1234,161,513,517,521,510,511,512)
(1744,161,512,511,510,521,517,513)
(1745,161,524,509,508,507,517,513)
(1746,161,524,520,516,503,502,501)
(1235,162,513,517,507,508,509,524)
(1236,162,501,514,518,522,511,512)
(1237,162,513,517,521,510,511,512)
(1747,163,512,523,519,505,504,513)
(1748,163,524,520,516,503,502,501)
(1749,163,512,511,522,507,517,513)
(1238,164,513,517,507,508,509,524)
(1239,164,501,514,518,522,511,512)
(1240,164,513,517,521,510,511,512)
(1750,164,512,511,510,521,517,513)
(1751,164,524,509,508,507,517,513)
(1752,164,524,520,516,503,502,501)
(1241,165,513,517,507,508,509,524)
(1242,165,501,514,518,522,511,512)
(1243,165,513,517,521,510,511,512)
(1753,165,512,511,510,521,517,513)
(1754,165,524,509,508,507,517,513)
(1755,165,524,520,516,503,502,501)
(1244,166,501,514,518,508,509,524)
(1245,166,513,517,521,510,511,512)
(1246,166,501,514,518,522,511,512)
(1756,166,512,523,519,505,514,501)
(1757,166,524,509,508,518,504,513)
(1758,166,512,511,522,507,517,513)
(1247,167,513,517,507,508,509,524)
(1248,167,501,502,503,516,520,524)
(1249,167,513,517,521,510,511,512)
(1759,167,512,523,519,505,504,513)
(1760,167,524,509,508,507,517,513)
(1761,167,524,520,506,505,504,513)
(1250,168,513,517,507,508,509,524)
(1251,168,501,514,518,522,511,512)
(1252,168,513,517,521,510,511,512)
(1762,169,512,511,510,521,517,513)
(1763,169,524,509,508,507,517,513)
(1764,169,524,520,516,503,502,501)
(1253,170,501,514,518,508,509,524)
(1254,170,513,517,521,510,511,512)
(1255,170,501,502,515,519,509,524)
(1765,170,512,523,519,505,504,513)
(1766,170,524,520,516,503,502,501)
(1767,170,512,511,522,507,517,513)
(1256,171,513,517,507,508,509,524)
(1257,171,501,514,518,522,511,512)
(1258,171,513,517,521,510,511,512)
(1768,171,512,511,510,521,517,513)
(1769,171,524,509,508,507,517,513)
(1770,171,524,520,516,503,502,501)
(1259,172,513,517,507,508,509,524)
(1260,172,501,514,518,522,511,512)
(1261,172,513,517,521,510,511,512)
(1771,172,512,511,510,521,517,513)
(1772,172,524,509,508,507,517,513)
(1773,172,524,520,516,503,502,501)
(1262,173,501,514,518,508,509,524)
(1263,173,513,517,521,510,511,512)
(1264,173,501,514,518,522,511,512)
(1774,173,512,523,519,505,514,501)
(1775,173,524,509,508,518,504,513)
(1776,173,512,511,522,507,517,513)
(1265,174,513,517,507,508,509,524)
(1266,174,501,502,503,516,520,524)
(1267,174,513,517,521,510,511,512)
(1777,175,512,511,510,521,517,513)
(1778,175,524,509,508,507,517,513)
(1779,175,524,520,516,503,502,501)
(1268,176,513,517,507,508,509,524)
(1269,176,501,514,518,522,511,512)
(1270,176,513,517,521,510,511,512)
(1780,176,512,511,510,521,517,513)
(1781,176,524,509,508,507,517,513)
(1782,176,524,520,516,503,502,501)
(1271,177,501,514,518,508,509,524)
(1272,177,513,517,521,510,511,512)
(1273,177,501,502,515,519,509,524)
(1783,177,512,523,519,505,504,513)
(1784,177,524,520,516,503,502,501)
(1785,177,512,511,522,507,517,513)
(1274,178,513,517,507,508,509,524)
(1275,178,501,514,518,522,511,512)
(1276,178,513,517,521,510,511,512)
(1786,178,512,511,510,521,517,513)
(1787,178,524,509,508,507,517,513)
(1788,178,524,520,516,503,502,501)
(1277,179,513,517,507,508,509,524)
(1278,179,501,514,518,522,511,512)
(1279,179,513,517,521,510,511,512)
(1789,179,512,511,510,521,517,513)
(1790,179,524,509,508,507,517,513)
(1791,179,524,520,516,503,502,501)
(1280,180,501,514,518,508,509,524)
(1281,180,513,517,521,510,511,512)
(1282,180,501,514,518,522,511,512)
(1792,181,512,523,519,505,504,513)
(1793,181,524,509,508,507,517,513)
(1794,181,524,520,506,505,504,513)
(1283,182,513,517,507,508,509,524)
(1284,182,501,514,518,522,511,512)
(1285,182,513,517,521,510,511,512)
(1795,182,512,511,510,521,517,513)
(1796,182,524,509,508,507,517,513)
(1797,182,524,520,516,503,502,501)
(1286,183,513,517,507,508,509,524)
(1287,183,501,514,518,522,511,512)
(1288,183,513,517,521,510,511,512)
(1798,183,512,511,510,521,517,513)
(1799,183,524,509,508,507,517,513)
